="";="fooup_smgrossdebt";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="";="main:ngdpdpc_var";="main:ngdp_rpch";="main:extdebtpercgni_var";="main:ggxwdg_ngdp_var";="main:pcpipch";="main:0.defaultlastyear";="main:1.defaultlastyear";="main:0.defaultlast2years";="main:1.defaultlast2years";="main:0.defaultlast5years";="main:1.defaultlast5years";="main:0.defaultlast10years";="main:1.defaultlast10years";="main:_cons";="lnsig2u:_cons"
="grossdebt_OP_1";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0088338";=".0086821";="-.0146772";=".0026084";="-.0065626";="0";=".1271067";="";="";="";="";="";="";="-1.017634";=".5503986"
="t";="-1.349233";=".3368832";="-2.058876";=".4795372";="-.2309281";=".";=".3315852";="";="";="";="";="";="";="-3.848639";="1.571737"
="p";=".1772622";=".7362049";=".0395062";=".6315565";=".8173707";=".";=".7402025";="";="";="";="";="";="";=".0001188";=".1160115"
="grossdebt_ME1_Def1";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0019995";=".0019652";="-.0033222";=".0005904";="-.0014854";="0";=".0303766";="";="";="";="";="";="";="";=""
="t";="-1.293841";=".3373707";="-1.886248";=".4855179";="-.2315773";=".";=".3150788";="";="";="";="";="";="";="";=""
="p";=".1957203";=".7358375";=".0592616";=".627309";=".8168663";=".";=".7527018";="";="";="";="";="";="";="";=""
="grossdebt_OP_2";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0082358";=".0062472";="-.0149737";=".0029834";="-.0095914";="";="";="0";=".3641658";="";="";="";="";="-1.039704";=".5433213"
="t";="-1.276173";=".2379002";="-2.057238";=".533612";="-.3282335";="";="";=".";=".7690889";="";="";="";="";="-3.904147";="1.562163"
="p";=".2018943";=".8119585";=".0396634";=".59361";=".7427351";="";="";=".";=".4418405";="";="";="";="";=".0000946";=".1182497"
="grossdebt_ME1_Def2";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0018346";=".0013917";="-.0033356";=".0006646";="-.0021366";="";="";="0";=".0938526";="";="";="";="";="";=""
="t";="-1.230385";=".2381759";="-1.900495";=".5417306";="-.3296676";="";="";=".";=".6834478";="";="";="";="";="";=""
="p";=".2185531";=".8117446";=".0573681";=".5880041";=".7416511";="";="";=".";=".4943239";="";="";="";="";="";=""
="grossdebt_OP_5";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0088395";=".0082267";="-.0148276";=".0026465";="-.0066705";="";="";="";="";="0";=".075448";="";="";="-1.014668";=".5519567"
="t";="-1.353618";=".3081689";="-2.041996";=".4880193";="-.2235727";="";="";="";="";=".";=".1403494";="";="";="-3.798582";="1.555945"
="p";=".1758583";=".7579538";=".0411519";=".6255362";=".8230898";="";="";="";="";=".";=".8883839";="";="";=".0001455";=".1197211"
="grossdebt_ME1_Def5";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0020013";=".0018626";="-.0033571";=".0005992";="-.0015102";="";="";="";="";="0";=".0175922";="";="";="";=""
="t";="-1.29354";=".3080433";="-1.879677";=".494548";="-.224503";="";="";="";="";=".";=".1368015";="";="";="";=""
="p";=".1958242";=".7580494";=".0601521";=".6209192";=".8223659";="";="";="";="";=".";=".8911877";="";="";="";=""
="grossdebt_OP_10";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.009062";=".0103704";="-.0147742";=".0024948";="-.0047673";="";="";="";="";="";="";="0";="-.0620739";="-.9990085";=".564979"
="t";="-1.362193";=".3895214";="-2.055222";=".4578366";="-.1656628";="";="";="";="";="";="";=".";="-.1765791";="-3.751782";="1.568885"
="p";=".1731369";=".6968905";=".0398576";=".6470699";=".8684223";="";="";="";="";="";="";=".";=".859839";=".0001756";=".1166748"
="grossdebt_ME1_Def10";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0020699";=".0023687";="-.0033746";=".0005698";="-.0010889";="";="";="";="";="";="";="0";="-.0138792";="";=""
="t";="-1.304472";=".388026";="-1.884588";=".4630562";="-.1663409";="";="";="";="";="";="";=".";="-.1788351";="";=""
="p";=".1920726";=".6979968";=".0594855";=".6433241";=".8678887";="";="";="";="";="";="";=".";=".8580672";="";=""
=""
